id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
syn_ne_dp_low_confidence_branch_discipline_0785,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0786,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0787,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0788,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0789,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0790,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0791,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0792,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0793,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0794,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0795,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0796,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0797,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0798,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0799,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0800,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0801,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0802,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0803,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0804,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0805,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0806,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0807,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0808,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0809,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0810,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0811,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0812,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0813,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0814,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0815,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0816,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0817,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0818,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0819,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0820,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0821,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0822,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0823,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0824,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0825,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0826,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0827,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0828,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0829,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0830,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0831,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0832,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0833,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0834,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0835,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0836,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0837,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0838,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0839,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0840,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0841,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0842,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0843,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0844,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0845,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0846,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0847,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0848,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0849,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0850,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0851,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0852,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0853,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
syn_ne_dp_low_confidence_branch_discipline_0854,sft_train,numeric_equation,decision_point_low_confidence_branch_discipline,numeric_equation_decision_point_curriculum,false,train_only
