id,prompt,answer,generated_cot,type
d1fec46f,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qkyz umkvfl kylkjf klxwyj -> king writes inside island
vgf twzkbwx akmj jklboifml -> the magical bird discovers
jmwzoy umkvfl vgf zoxjfy lfbmfv -> dragon writes the golden secret
toclf bmfwvfl vgf zoxjfy aooq -> mouse creates the golden book
Now, decrypt the following text: vgf wybkfyv wxkbf bgwlfl",the ancient alice chases,"From the examples, I extract character mappings: a→b, b→c, c→u, f→e, g→h, i→v, j→d, k→i, l→s, m→r, o→o, q→k, t→m, u→w, v→t, w→a, x→l, y→n, z→g
Decrypting target: ""vgf"" → ""the""; ""wybkfyv"" → ""ancient""; ""wxkbf"" → ""alice""; ""bgwlfl"" → ""chases""",Text Encryption
d202a876,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mbtmes silertsz vul -> turtle explores map
mds cgzs ptunrq hduzsz -> the wise dragon chases
ltgqhszz zssz bqpst rhsuq -> princess sees under ocean
mds hbtgrbz dummst tsupz -> the curious hatter reads
mds ktgndm ueghs pgzhrostz -> the bright alice discovers
Now, decrypt the following text: fbssq xreercz gqzgps zhdrre",queen follows inside school,"From the examples, I extract character mappings: b→u, c→w, d→h, e→l, g→i, h→c, i→x, k→b, l→p, m→t, n→g, o→v, p→d, q→n, r→o, s→e, t→r, u→a, v→m, z→s
Decrypting target: ""fbssq"" → ""?ueen"" → matches ""queen"" from Wonderland vocabulary; ""xreercz"" → ""?ollows"" → matches ""follows"" from Wonderland vocabulary; ""gqzgps"" → ""inside""; ""zhdrre"" → ""school""",Text Encryption
d212aa05,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
faxgnw xkigxaes wne dhxgnw gihoea -> knight imagines the bright garden
kcqse thxwes kxhhch -> mouse writes mirror
dxho lheiwes ihcqao mchesw -> bird creates around forest
hiddxw ohits qaoeh uijile -> rabbit draws under palace
swqoeaw heios qaoeh kcqawixa -> student reads under mountain
Now, decrypt the following text: wne kigxlij zqeea tiwlnes",the magical queen watches,"From the examples, I extract character mappings: a→n, c→o, d→b, e→e, f→k, g→g, h→r, i→a, j→l, k→m, l→c, m→f, n→h, o→d, q→u, s→s, t→w, u→p, w→t, x→i
Decrypting target: ""wne"" → ""the""; ""kigxlij"" → ""magical""; ""zqeea"" → ""?ueen"" → matches ""queen"" from Wonderland vocabulary; ""tiwlnes"" → ""watches""",Text Encryption
d22e10ef,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
oant rmakue ivcxu ewgccz -> king writes above school
kgu wbmacbe rajimy wgieue -> the curious wizard chases
ymitcn alitanue kgu inwaunk yccm -> dragon imagines the ancient door
kuiwgum yaewcxume aneayu xizzud -> teacher discovers inside valley
fmanwuee ymire wiekzu -> princess draws castle
Now, decrypt the following text: ekbyunk rikwgue lif",student watches map,"From the examples, I extract character mappings: a→i, b→u, c→o, d→y, e→s, f→p, g→h, i→a, j→z, k→t, l→m, m→r, n→n, o→k, r→w, t→g, u→e, v→b, w→c, x→v ... (22 mappings total)
Decrypting target: ""ekbyunk"" → ""student""; ""rikwgue"" → ""watches""; ""lif"" → ""map""",Text Encryption
d2d8c935,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
omcdru nutacin uri nulfmdi xtkkyi -> knight studies the strange puzzle
alfdjm alfhn tmail cnyfma -> dragon draws under island
uri pyiwil fycpi acnpjwiln -> the clever alice discovers
Now, decrypt the following text: uri ptlcjtn nutaimu ejyyjhn",the curious student follows,"From the examples, I extract character mappings: a→d, c→i, d→g, f→a, h→w, i→e, j→o, k→z, l→r, m→n, n→s, o→k, p→c, r→h, t→u, u→t, w→v, x→p, y→l
Decrypting target: ""uri"" → ""the""; ""ptlcjtn"" → ""curious""; ""nutaimu"" → ""student""; ""ejyyjhn"" → ""?ollows"" → matches ""follows"" from Wonderland vocabulary",Text Encryption
d2fea2ca,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
osttnm rxserqnb rq zyqvnmjsqv -> hatter imagines in wonderland
msccrt zsthonb tomyaeo yhnsq -> rabbit watches through ocean
hst nfdjymnb aqvnm psjjnw -> cat explores under valley
Now, decrypt the following text: msccrt mnsvb ton sqhrnqt xsd",rabbit reads the ancient map,"From the examples, I extract character mappings: a→u, b→s, c→b, d→p, e→g, f→x, h→c, j→l, m→r, n→e, o→h, p→v, q→n, r→i, s→a, t→t, v→d, w→y, x→m, y→o ... (21 mappings total)
Decrypting target: ""msccrt"" → ""rabbit""; ""mnsvb"" → ""reads""; ""ton"" → ""the""; ""sqhrnqt"" → ""ancient""; ""xsd"" → ""map""",Text Encryption
d300a576,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bdzj ehgam vfu jpteuz buc -> king draws the golden key
vfu eghb vugifuh qpsze -> the dark teacher found
vfu ishdpsm vshvtu edmipwuhm -> the curious turtle discovers
Now, decrypt the following text: gtdiu ahdvum ghpsze jgheuz",alice writes around garden,"From the examples, I extract character mappings: a→w, b→k, c→y, d→i, e→d, f→h, g→a, h→r, i→c, j→g, m→s, p→o, q→f, s→u, t→l, u→e, v→t, w→v, z→n
Decrypting target: ""gtdiu"" → ""alice""; ""ahdvum"" → ""writes""; ""ghpsze"" → ""around""; ""jgheuz"" → ""garden""",Text Encryption
d3bb9253,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cwu dfmouz ntydu dcyrfud -> the silver mouse studies
kyuul pzuscud fl ofmmsvu -> queen creates in village
bzflpudd pwsdud atzudc -> princess chases forest
dcyrulc rfdptouzd czusdyzu -> student discovers treasure
hfeszr atylr cwu dczslvu byeemu -> wizard found the strange puzzle
Now, decrypt the following text: rzsvtl pwsdud ylruz fdmslr",dragon chases under island,"From the examples, I extract character mappings: a→f, b→p, c→t, d→s, e→z, f→i, h→w, k→q, l→n, m→l, n→m, o→v, p→c, r→d, s→a, t→o, u→e, v→g, w→h, y→u ... (21 mappings total)
Decrypting target: ""rzsvtl"" → ""dragon""; ""pwsdud"" → ""chases""; ""ylruz"" → ""under""; ""fdmslr"" → ""island""",Text Encryption
d3c6f8e4,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
wijjx jgmrnpjv fjl -> queen explores key
vsibjxs qkszejv yjvvkhj -> student watches message
sipsrj vsibdjv ixbjp zkoj -> turtle studies under cave
sej cpdhes pkccds vjjv -> the bright rabbit sees
sej bkpf ynivj tnixb -> the dark mouse found
Now, decrypt the following text: krdzj qpdsjv kpnixb qnxbjprkxb",alice writes around wonderland,"From the examples, I extract character mappings: b→d, c→b, d→i, e→h, f→k, g→x, h→g, i→u, j→e, k→a, l→y, m→p, n→o, o→v, p→r, q→w, r→l, s→t, t→f, v→s ... (24 mappings total)
Decrypting target: ""krdzj"" → ""alice""; ""qpdsjv"" → ""writes""; ""kpnixb"" → ""around""; ""qnxbjprkxb"" → ""wonderland""",Text Encryption
d40112ae,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mziear svnnvml uelhno -> wizard follows castle
hxo lhaeqdo xehhoa ogwnvaol -> the strange hatter explores
jbooq lool hxavbdx zlneqr -> queen sees through island
fqzdxh mehuxol etvko weneuo -> knight watches above palace
enzuo zcedzqol etvko dearoq -> alice imagines above garden
Now, decrypt the following text: hoeuxoa uaoehol wvhzvq",teacher creates potion,"From the examples, I extract character mappings: a→r, b→u, c→m, d→g, e→a, f→k, g→x, h→t, i→z, j→q, k→v, l→s, m→w, n→l, o→e, q→n, r→d, s→f, t→b, u→c ... (24 mappings total)
Decrypting target: ""hoeuxoa"" → ""teacher""; ""uaoehol"" → ""creates""; ""wvhzvq"" → ""potion""",Text Encryption
d414f1df,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mgp eugqc cpnei -> cat reads story
rnjcu bgpmkuc wx mgcpvu -> mouse watches in castle
pku yewskp tewxmucc cuuc -> the bright princess sees
Now, decrypt the following text: pku kwqqux bwogeq qwcmnfuec",the hidden wizard discovers,"From the examples, I extract character mappings: b→w, c→s, e→r, g→a, i→y, j→u, k→h, m→c, n→o, p→t, q→d, r→m, s→g, t→p, u→e, v→l, w→i, x→n, y→b
Decrypting target: ""pku"" → ""the""; ""kwqqux"" → ""hidden""; ""bwogeq"" → ""wi?ard"" → matches ""wizard"" from Wonderland vocabulary; ""qwcmnfuec"" → ""disco?ers"" → matches ""discovers"" from Wonderland vocabulary",Text Encryption
d422604a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bak rpmbkqeiom vzeyab jiozd -> the mysterious knight found
awbbkq tqkwbkm baqioya xizdkqlwzd -> hatter creates through wonderland
awbbkq jillixm wqiozd jiqkmb -> hatter follows around forest
bak yildkz riomk knfliqkm -> the golden mouse explores
Now, decrypt the following text: boqblk mbodekm bak mktqkb vkp",turtle studies the secret key,"From the examples, I extract character mappings: a→h, b→t, d→d, e→i, f→p, i→o, j→f, k→e, l→l, m→s, n→x, o→u, p→y, q→r, r→m, t→c, v→k, w→a, x→w, y→g ... (21 mappings total)
Decrypting target: ""boqblk"" → ""turtle""; ""mbodekm"" → ""studies""; ""bak"" → ""the""; ""mktqkb"" → ""secret""; ""vkp"" → ""key""",Text Encryption
d441b4aa,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ixjebxr gxxg ibx gxerxi irxjgarx -> teacher sees the secret treasure
eji rxjlg ibx tygx dxggjux -> cat reads the wise message
hyzu gxxg lffr -> king sees door
Now, decrypt the following text: ibx cryubi hzyubi erxjixg",the bright knight creates,"From the examples, I extract character mappings: a→u, b→h, d→m, e→c, f→o, g→s, h→k, i→t, j→a, l→d, r→r, t→w, u→g, x→e, y→i, z→n
Decrypting target: ""ibx"" → ""the""; ""cryubi"" → ""?right"" → matches ""bright"" from Wonderland vocabulary; ""hzyubi"" → ""knight""; ""erxjixg"" → ""creates""",Text Encryption
d4519f28,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
dfgyov lnnl pnllyrn -> wizard sees message
lxjvnix lnnl unhqiv ryovni -> student sees beyond garden
dfgyov fpyrfinl xtn vyoa kqxfqi -> wizard imagines the dark potion
tyxxno vonypl bqonlx -> hatter dreams forest
Now, decrypt the following text: xjoxmn fpyrfinl xonyljon",turtle imagines treasure,"From the examples, I extract character mappings: a→k, b→f, d→w, f→i, g→z, h→y, i→n, j→u, k→p, l→s, n→e, o→r, p→m, q→o, r→g, t→h, u→b, v→d, x→t, y→a
Decrypting target: ""xjoxmn"" → ""turt?e"" → matches ""turtle"" from Wonderland vocabulary; ""fpyrfinl"" → ""imagines""; ""xonyljon"" → ""treasure""",Text Encryption
d4b85539,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gjc eqxgclpotx npswlk cfibolcx -> the mysterious wizard explores
jwggcl cfibolcx gjc ytlpotx ylqxgwb -> hatter explores the curious crystal
zplk nwgyjcx pv dolcxg -> bird watches in forest
hvpujg pewupvcx gjc ewupywb epllol -> knight imagines the magical mirror
hvpujg klcwex gjc npxc itssbc -> knight dreams the wise puzzle
Now, decrypt the following text: rtccv cfibolcx wzomc pxbwvk",queen explores above island,"From the examples, I extract character mappings: b→l, c→e, d→f, e→m, f→x, g→t, h→k, i→p, j→h, k→d, l→r, n→w, o→o, p→i, q→y, s→z, t→u, u→g, v→n, w→a ... (23 mappings total)
Decrypting target: ""rtccv"" → ""?ueen"" → matches ""queen"" from Wonderland vocabulary; ""cfibolcx"" → ""explores""; ""wzomc"" → ""abo?e"" → matches ""above"" from Wonderland vocabulary; ""pxbwvk"" → ""island""",Text Encryption
d4dde366,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lhaazu uzhrm alz wymz mavuc -> hatter reads the wise story
jbytla whailzm mziuza -> knight watches secret
uhkkya whailzm bzhu milvvn -> rabbit watches near school
aduanz yshtybzm aluvdtl avwzu -> turtle imagines through tower
Now, decrypt the following text: iha whailzm ybmyrz qvuzma",cat watches inside forest,"From the examples, I extract character mappings: a→t, b→n, c→y, d→u, h→a, i→c, j→k, k→b, l→h, m→s, n→l, r→d, s→m, t→g, u→r, v→o, w→w, y→i, z→e
Decrypting target: ""iha"" → ""cat""; ""whailzm"" → ""watches""; ""ybmyrz"" → ""inside""; ""qvuzma"" → ""?orest"" → matches ""forest"" from Wonderland vocabulary",Text Encryption
d4f1257b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yfjhem jwihjfrd mer dronrm onxdmiv -> knight imagines the secret crystal
yfjhem tgkfc mer dronrm yrx -> knight found the secret key
mer oknjgkd yfjhem drrd -> the curious knight sees
mer ogvgntkv mknmvr jwihjfrd -> the colorful turtle imagines
yfjhem cjdogurnd frin tgnrdm -> knight discovers near forest
Now, decrypt the following text: mrioern cniad oidmvr",teacher draws castle,"From the examples, I extract character mappings: c→d, d→s, e→h, f→n, g→o, h→g, i→a, j→i, k→u, m→t, n→r, o→c, r→e, t→f, u→v, v→l, w→m, x→y, y→k
Decrypting target: ""mrioern"" → ""teacher""; ""cniad"" → ""dra?s"" → matches ""draws"" from Wonderland vocabulary; ""oidmvr"" → ""castle""",Text Encryption
d57d85e1,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
pmeigbcc kxnio uhb ofmq cuxmy -> princess found the dark story
qielhu cunoebc fsxtb kxmbcu -> knight studies above forest
mfsseu edfleibc ibfm dxniufei -> rabbit imagines near mountain
Now, decrypt the following text: gfu edfleibc demmxm",cat imagines mirror,"From the examples, I extract character mappings: b→e, c→s, d→m, e→i, f→a, g→c, h→h, i→n, k→f, l→g, m→r, n→u, o→d, p→p, q→k, s→b, t→v, u→t, x→o, y→y
Decrypting target: ""gfu"" → ""cat""; ""edfleibc"" → ""imagines""; ""demmxm"" → ""mirror""",Text Encryption
d59bfd5f,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rlfjp bprvm fy oiyvpblryv -> alice reads in wonderland
huppy vbprqm kcp mfldpb zibpmk -> queen dreams the silver forest
kcp abfxck crkkpb vbprqm -> the bright hatter dreams
kcp qrxfjrl wfyx mppm -> the magical king sees
Now, decrypt the following text: gbfyjpmm peglibpm fymfvp dfllrxp",princess explores inside village,"From the examples, I extract character mappings: a→b, b→r, c→h, d→v, f→i, h→q, i→o, j→c, k→t, l→l, m→s, o→w, p→e, q→m, r→a, u→u, v→d, w→k, x→g, y→n ... (21 mappings total)
Decrypting target: ""gbfyjpmm"" → ""?rincess"" → matches ""princess"" from Wonderland vocabulary; ""peglibpm"" → ""e??lores"" → matches ""explores"" from Wonderland vocabulary; ""fymfvp"" → ""inside""; ""dfllrxp"" → ""village""",Text Encryption
d5db7182,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gjyzw svwagz xvhzmau -> mouse dreams crystal
mkw aqxfwqm xam fgaofqwz -> the ancient cat imagines
mkw bfzw kammwv zmysfwz -> the wise hatter studies
gjyzw bvfmwz fqzfsw zxkjju -> mouse writes inside school
Now, decrypt the following text: myvmuw wdcujvwz mkw savl gac",turtle explores the dark map,"From the examples, I extract character mappings: a→a, b→w, f→i, g→m, h→y, j→o, k→h, m→t, o→g, q→n, s→d, u→l, v→r, w→e, x→c, y→u, z→s
Decrypting target: ""myvmuw"" → ""turtle""; ""wdcujvwz"" → ""e??lores"" → matches ""explores"" from Wonderland vocabulary; ""mkw"" → ""the""; ""savl"" → ""dar?"" → matches ""dark"" from Wonderland vocabulary; ""gac"" → ""ma?"" → matches ""map"" from Wonderland vocabulary",Text Encryption
d682aabd,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qozfieo fpkvq ae owvip -> student draws in tower
nael imjuwpiq kpwzef xkqoui -> king explores around castle
jpaexiqq rwzef kbwdi rwpiqo -> princess found above forest
oti xuidip kuaxi faqxwdipq -> the clever alice discovers
vackpf faqxwdipq eikp qxtwwu -> wizard discovers near school
Now, decrypt the following text: oti hklaxku nael xpikoiq",the magical king creates,"From the examples, I extract character mappings: a→i, b→b, c→z, d→v, e→n, f→d, i→e, j→p, k→a, l→g, m→x, n→k, o→t, p→r, q→s, r→f, t→h, u→l, v→w, w→o ... (22 mappings total)
Decrypting target: ""oti"" → ""the""; ""hklaxku"" → ""?agical"" → matches ""magical"" from Wonderland vocabulary; ""nael"" → ""king""; ""xpikoiq"" → ""creates""",Text Encryption
d6b9970a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
pimhwn moshmitg nwt cjtytk zenmei -> knight imagines the clever potion
ntscwtk rejjeqg ckxgnsj -> teacher follows crystal
csn moshmitg nwkebhw csgnjt -> cat imagines through castle
csn lktsog biltk ysjjtx -> cat dreams under valley
Now, decrypt the following text: ksvvmn rejjeqg mi mgjsil",rabbit follows in island,"From the examples, I extract character mappings: b→u, c→c, e→o, g→s, h→g, i→n, j→l, k→r, l→d, m→i, n→t, o→m, p→k, q→w, r→f, s→a, t→e, w→h, x→y, y→v ... (21 mappings total)
Decrypting target: ""ksvvmn"" → ""ra??it"" → matches ""rabbit"" from Wonderland vocabulary; ""rejjeqg"" → ""follows""; ""mi"" → ""in""; ""mgjsil"" → ""island""",Text Encryption
